date,inflow (m3/d)
2021-07-20,1946917.918679052
2021-07-21,1168681.698721619
2021-07-22,557161.4461117461
2021-07-23,247910.3683913945
2021-07-24,192582.5425438016
2021-07-25,311950.5558189389
2021-07-26,379418.08247350977
2021-07-27,375390.7670702281
2021-07-28,300827.3100367328
2021-07-29,157029.45325791583
2021-07-30,90103.28600923244
2021-07-31,50523.931390304366
2021-08-01,33285.722675146186
2021-08-02,26798.06823547721
2021-08-03,25004.089533866667
2021-08-04,22785.286689967583
2021-08-05,16978.194051088994
2021-08-06,14853.964393635668
2021-08-07,14901.539083366071
2021-08-08,20312.73985307593
2021-08-09,22102.717082461066
2021-08-10,19588.03901524601
2021-08-11,18348.75570942479
2021-08-12,17757.381815240493
2021-08-13,29018.92642305598
2021-08-14,40405.96883479552
2021-08-15,42427.70879886751
2021-08-16,37737.81057350585
2021-08-17,27156.838237824217
2021-08-18,40379.90203992745
2021-08-19,53351.692498922646
2021-08-20,46208.72743843
2021-08-21,37080.9111465
2021-08-22,33415.1051762432
2021-08-23,67633.73501131005
2021-08-24,105600.68818385026
2021-08-25,99707.19465493846
2021-08-26,88871.59863554843
2021-08-27,159759.76897375376
2021-08-28,192961.7960108837
2021-08-29,233567.85387037645
2021-08-30,475557.5714992547
2021-08-31,592736.2061854963
2021-09-01,457931.6311986543
2021-09-02,294538.38016655965
2021-09-03,172277.6937288094
2021-09-04,190033.90194620952
2021-09-05,219084.5602098909
2021-09-06,163200.88193198503
2021-09-07,117649.59485842175
2021-09-08,76212.90036814914
2021-09-09,48706.596944226825
2021-09-10,27693.82781506681
2021-09-11,19620.279670194966
2021-09-12,18956.49376903881
2021-09-13,46818.64478524264
2021-09-14,81037.12293262346
2021-09-15,72303.74013062424
2021-09-16,56169.159151469605
2021-09-17,54964.2387825849
2021-09-18,57317.489493197725
2021-09-19,221929.27926783243
2021-09-20,485369.7439126461
2021-09-21,747401.514131738
2021-09-22,742950.8188241989
2021-09-23,469055.0090959418
2021-09-24,279309.15912957373
2021-09-25,146385.44392376466
2021-09-26,92679.28152373584
2021-09-27,263097.9633914488
2021-09-28,561049.4755206372
2021-09-29,918170.143405596
2021-09-30,1056233.9705373368
2021-10-01,796696.5624132892
2021-10-02,562788.6531311558
2021-10-03,886583.3504600612
2021-10-04,1557787.863295062
2021-10-05,2885223.706955759
2021-10-06,6668165.648513824
2021-10-07,9280050.518458595
2021-10-08,7802350.526343415
2021-10-09,5260373.446469012
2021-10-10,4635391.653038188
2021-10-11,5234943.617553397
2021-10-12,9161256.01357111
2021-10-13,12202781.917205172
2021-10-14,9515823.70430326
2021-10-15,6530186.786058853
2021-10-16,4169264.030342487
2021-10-17,6606302.394679169
2021-10-18,9881829.869848324
2021-10-19,8444894.989183743
2021-10-20,6008899.526619889
2021-10-21,4135963.494386173
2021-10-22,6456753.0646587
2021-10-23,8691802.002249999
2021-10-24,6938463.269749097
2021-10-25,4691638.988353164
2021-10-26,3529480.65037387
2021-10-27,3422477.905813164
2021-10-28,3632118.8508929634
2021-10-29,5806201.693915086
2021-10-30,12135552.466820369
2021-10-31,15329980.976965943
2021-11-01,11936162.526629588
2021-11-02,9109763.842554975
2021-11-03,7472543.061256168
2021-11-04,9078927.203934574
2021-11-05,11646273.192992628
2021-11-06,11010352.27082493
2021-11-07,8482020.109950988
2021-11-08,5285222.066889652
2021-11-09,4836659.217658456
2021-11-10,6330442.6306554815
2021-11-11,7012447.079202837
2021-11-12,5868434.087073373
2021-11-13,3950475.314700321
2021-11-14,2627416.392307099
2021-11-15,4216461.555981351
2021-11-16,6525958.442879825
2021-11-17,5901961.591846318
2021-11-18,4797017.059933684
2021-11-19,4547541.607356949
2021-11-20,3714757.372532272
2021-11-21,2264603.607305996
2021-11-22,1377049.3308801183
2021-11-23,823266.7842454747
2021-11-24,1071300.0318954147
2021-11-25,2388706.8411298143
2021-11-26,9228573.883197404
2021-11-27,14636514.17502801
2021-11-28,13072121.416412814
2021-11-29,15833562.197666368
