date,dS (m3)
2022-08-14,46302.96577284996
2022-08-19,22530.59033126651
2022-08-24,10289.44565635402
2022-08-28,16476.1578771983
2022-08-29,13401.040293329464
2022-09-03,14979.811303502142
2022-09-08,14219.784770258371
2022-09-13,14634.870871039557
2022-09-18,14459.37344595181
2022-09-23,14580.519792275933
2022-09-28,14552.509113090053
2022-09-29,14599.338510462168
2022-10-03,14608.462673337988
2022-10-08,8485.439728216259
2022-10-13,5391.7511280828985
2022-10-15,6948.177583122952
2022-10-18,6174.588108610696
2022-10-23,6568.423269014119
2022-10-28,6377.313405282094
2022-10-31,3609.778041123985
2022-11-02,2122.8738965105463
2022-11-07,2867.99502705856
2022-11-12,2496.14706029348
2022-11-16,2683.25126106519
2022-11-17,2590.641349681111
2022-11-22,2514.314334197129
2022-11-27,2429.639811886599
2022-12-02,2472.904672353685
2022-12-07,2452.150726149055
2022-12-12,2463.430073995307
2022-12-17,2458.679063847634
2022-12-18,2461.9497404291515
2022-12-22,2461.205975823117
2022-12-27,2462.470048678595
2023-01-01,-36416.41521080775
2023-01-03,-55642.36004854799
2023-01-06,-45814.49737259643
2023-01-11,-26654.146134180108
2023-01-16,-12720.537978592469
2023-01-19,-19597.04921226901
2023-01-21,-16131.230997461866
2023-01-26,-17805.9421799346
2023-01-31,-16925.677843070975
2023-02-04,-17315.03651454695
2023-02-05,-17073.247973463884
2023-02-10,-17144.915389481328
2023-02-15,-17060.622221043555
2023-02-20,-17053.631185915514
2023-02-25,-17008.032106420647
2023-03-02,-92371.68860111896
2023-03-07,-128207.5799391
2023-03-08,-108622.5780437
2023-03-12,-115400.7650843
2023-03-17,-109553.8922951
2023-03-22,-109605.9488134
2023-03-24,-106766.1798744
2023-03-27,-105179.0756102
2023-04-01,-102880.7500308
2023-04-06,-100778.7005349
2023-04-09,-98432.39942491088
2023-04-11,-96026.48130144844
2023-04-16,-4865.873181805622
2023-04-21,34317.33041488225
2023-04-25,14547.132701709812
2023-04-26,24832.16950877792
2023-05-01,19774.39115435268
2023-05-06,22536.41484269251
2023-05-11,21309.6146130914
2023-05-16,22113.09670636034
2023-05-21,21880.30277750472
2023-05-26,22173.16379505713
2023-05-27,22196.4985943931
2023-05-31,22355.08790458914
2023-06-05,21461.69323867813
2023-06-10,21069.45749179285
2023-06-12,21415.04011825849
2023-06-15,21384.537356265857
2023-06-20,21543.572653371088
2023-06-25,21605.050647286203
2023-06-28,93244.15734147292
2023-06-30,132364.75192009998
2023-07-05,115214.6512575
2023-07-10,128037.4723914
2023-07-12,124725.0299302
2023-07-14,129852.89554420002
2023-07-15,130393.5979096
2023-07-20,50923.0716123331
2023-07-25,6570.596277964573
2023-07-28,29023.795353871777
2023-07-30,17791.43424522733
2023-08-04,23531.327984040272
2023-08-09,20716.93873686264
2023-08-11,22212.4671805654
2023-08-13,21535.89200230427
2023-08-14,21953.32530217835
2023-08-19,21819.20323284727
2023-08-24,21962.573140089968
2023-08-27,18104.026600552872
2023-08-29,16207.352712060569
2023-09-03,17204.89837718319
2023-09-08,16746.999903283613
2023-09-12,17020.734476390004
2023-09-13,16926.45820093461
2023-09-18,3274.4425529699524
2023-09-23,-3676.909723911472
2023-09-28,-202.0572092523164
2023-10-03,-1938.3394849389888
2023-10-08,-1070.276721234654
2023-10-13,-1503.8338668343022
2023-10-14,-1286.8721456421442
2023-10-18,-1395.029332396358
2023-10-23,-1340.6972945516354
2023-10-28,10909.293059161517
2023-10-30,17079.705218130017
2023-11-02,14013.487005791145
2023-11-07,-246883.6070334
2023-11-12,-2036.324863547599
2023-11-15,1018.0420392382432
2023-11-17,-509.0511177530108
2023-11-22,-116354.9173614
2023-11-25,-212203.3531225
2023-11-27,5503.983232754213
2023-12-02,-40029.16053305195
2023-12-03,-73021.89073829465
2023-12-07,36770.645981890535
2023-12-11,-2433.666256432069
2023-12-12,62926.288964077896
2023-12-17,61518.84283737918
2023-12-19,-221645.2260406
2023-12-22,-58538.20803338407
2023-12-27,-110823.6032687
2024-01-01,207697.5118494
2024-01-04,-100025.8089631
2024-01-06,290433.9089199
2024-01-11,-224825.7890745
2024-01-12,1417.4535775581055
2024-01-16,217972.5596582
2024-01-20,6037.033141371652
2024-01-21,-15061.483864880878
2024-01-26,-17267.483799979243
2024-01-28,-14567.182431840629
2024-01-31,29126.144159146148
2024-02-05,-15824.613631716244
2024-02-10,-13199.663308310724
2024-02-13,-45919.46226673867
2024-02-15,32767.08467228521
2024-02-20,-13105.09285691159
2024-02-21,-173456.6093786
2024-02-25,171674.7530652
2024-02-29,-93575.2980400992
2024-03-01,3823.354813093092
2024-03-08,-332375.949857
2024-03-11,
2024-03-16,0.0
2024-03-21,-188713.5225241
2024-03-24,50010.30264921034
2024-03-26,-79889.9993848505
2024-03-31,-515455.7327636
2024-04-01,-32369.12346923512
2024-04-05,-168499.72585289998
2024-04-07,174258.8010637
2024-04-10,-94488.51763156345
2024-04-15,-299018.3483004
2024-05-01,-277640.1629835
2024-05-05,-8377.283541982713
2024-05-10,-112009.2603962
2024-05-15,-2372.307008420212
2024-05-20,-72703.22219203178
2024-05-25,207926.5867935
2024-05-30,0.0
