date,dS (m3)
2023-07-30,-12637.587958782568
2023-08-01,-6321.558434819016
2023-08-06,-9444.741630064746
2023-08-11,-7891.356304089171
2023-08-13,-8655.46382970052
2023-08-16,-8271.624853753934
2023-08-21,-8456.648573863476
2023-08-26,-8360.088007687924
2023-08-27,-8403.185089786162
2023-08-29,-8377.328385948626
2023-08-31,-8385.83048826692
2023-09-05,-8377.545917751288
2023-09-10,38093.66886027333
2023-09-12,60977.76102820276
2023-09-15,49085.113360639225
2023-09-20,31129.84447255064
2023-09-25,14334.289981688034
2023-09-28,22938.921971741085
2023-09-30,18599.89987252804
2023-10-05,20852.38564542279
2023-10-10,19750.10265579493
2023-10-14,20355.75268616659
2023-10-15,20093.37467785688
2023-10-20,20273.117043275663
2023-10-25,279136.4186706
2023-10-30,284723.1297002
2023-11-04,284898.3332874
2023-11-09,72909.12161106411
2023-11-14,326979.0649166
2023-11-17,26673.96791919768
2023-11-19,-26673.96791919768
2023-11-24,-57285.29173261592
2023-11-25,-22103.011994567965
2023-11-29,426076.8182519
2023-12-03,-89358.5652311081
2023-12-04,545961.8048903999
2023-12-09,864960.6087197
2023-12-11,-35276.81039495983
2023-12-14,910041.4261872
2023-12-19,-508738.0679334
2023-12-24,446177.2358275
2023-12-27,-681778.1646959
2023-12-29,213426.18955220003
2024-01-03,-465551.7442041
2024-01-04,-2866063.837842
2024-01-08,3817923.5926705
2024-01-12,402860.8990039
2024-01-13,945161.9069721
2024-01-18,-481836.2430525
2024-01-20,-4636124.6000094
2024-01-23,4516999.3571066
2024-01-28,-1310339.1210023998
2024-02-02,-3248804.2235975
2024-02-05,-22641.965505921
2024-02-07,-48938.412418135216
2024-02-12,-9513.735131624964
2024-02-13,-7309.007783838705
2024-02-17,-69189.09091807702
2024-02-21,-27880.34819945301
2024-02-22,-32315.770695908966
2024-02-27,-50740.91145270977
2024-02-29,6208.591659674634
2024-03-08,25082.136873773048
2024-03-13,
2024-03-16,7634.19726156623
2024-03-18,-7634.19726156623
2024-03-23,126303.317838
2024-03-24,-1044.744544054409
2024-03-28,-166537.259485
2024-04-01,-3590.231694136847
2024-04-02,99897.90822201158
2024-04-07,-68561.98495574523
2024-04-17,0.0
2024-05-01,13055.828278993076
2024-05-02,4012.139323900032
2024-05-07,-61821.31718584165
2024-05-12,153476.8478895
2024-05-17,0.0
2024-05-22,33919.98036432869
2024-05-27,0.0
2024-06-01,0.0
2024-06-06,70109.81725860912
2024-06-10,77922.80509098907
2024-06-11,-1886.9673018330907
2024-06-16,10537.401541108273
2024-06-18,16621.985360381455
2024-06-21,25798.55670781989
2024-06-26,-51070.9763074759
2024-07-01,41806.868303742725
2024-07-06,340396.3469527
2024-07-11,0.0
2024-07-16,0.0
2024-07-21,0.0
2024-07-26,0.0
2024-07-31,0.0
2024-08-05,0.0
2024-08-10,-2738.081135837114
2024-08-15,-67342.11277252542
2024-08-20,0.0
2024-08-21,160.6823674607492
2024-08-25,642.8560905348171
