date,dS (m3)
2023-07-27,87944.53091790588
2023-08-01,89329.22391810351
2023-08-04,89552.75318778642
2023-08-06,90356.38106591548
2023-08-11,90851.79324055776
2023-08-16,91492.6015460108
2023-08-20,92047.84134125314
2023-08-21,92635.6204343374
2023-08-22,93196.08291553124
2023-08-26,93760.05668007376
2023-08-31,94312.14322695525
2023-09-05,94860.48672274868
2023-09-10,132436.2697393
2023-09-15,152581.5797522
2023-09-20,144090.4002877
2023-09-21,150246.9173278
2023-09-25,148870.7315482
2023-09-30,151323.58120739998
2023-10-05,151790.6103947
2023-10-07,153247.7744654
2023-10-10,154174.2417825
2023-10-15,155348.1772543
2023-10-20,156372.87364560002
2023-10-23,157451.6742783
2023-10-25,158481.52246049998
2023-10-30,159515.71646569998
2023-11-04,160527.7093678
2023-11-08,41081.0754698964
2023-11-09,-20556.80140180288
2023-11-14,10274.335919199311
2023-11-19,-5138.179605980446
2023-11-24,2568.835754583768
2023-11-29,-1284.4859388881675
2023-12-04,941772.4542614
2023-12-09,13801550.4390727
2023-12-14,93652261.9732194
2023-12-19,18025744.132149
2023-12-20,43651579.368200205
2023-12-24,-7391712.0236076
2023-12-28,-16778586.3726355
2023-12-29,-108490314.3919201
2024-01-03,215896.7027407
2024-01-05,236855.0806845
2024-01-08,211234.09844700003
2024-01-13,237842.5111662
2024-01-18,387238.8963298
2024-01-21,181360.3509314
2024-01-23,304188.8416713
2024-01-28,248105.8035253
2024-01-29,287809.8566872
2024-02-02,275758.7107037
2024-02-06,290931.5612937
2024-02-07,291302.7204257
2024-02-12,299203.7264682
2024-02-14,302851.1596389
2024-02-17,308481.1621987
2024-02-22,312834.3786986
2024-02-27,317638.26211779995
2024-03-01,322004.185959
2024-03-09,84688.90872942533
2024-03-13,
2024-03-17,0.0
2024-03-18,26702392.0449023
2024-03-23,-18497912.6565471
2024-03-25,38365377.0760832
2024-03-28,-52953188.4963897
2024-04-02,-100855.992975
2024-04-07,44101208.01977719
2024-04-08,144349.2624055
2024-04-12,591544.7838132
2024-04-24,14528022.762818
2024-04-27,117872.4978716
2024-05-02,0.0
2024-05-07,831394.5634866
2024-05-12,0.0
2024-05-17,0.0
2024-05-22,0.0
2024-05-27,0.0
2024-06-01,0.0
2024-06-06,-312602.4457636
2024-06-11,1942880.6152629
2024-06-16,-422258.3841972
2024-06-19,220068.1102807
2024-06-21,-220068.1102807
2024-06-26,0.0
2024-06-27,72938.30854566593
2024-07-01,-72938.30854566593
2024-07-06,0.0
2024-07-11,155971.721571
2024-07-16,0.0
2024-07-21,0.0
2024-07-26,0.0
2024-07-31,0.0
2024-08-05,0.0
2024-08-10,0.0
2024-08-15,0.0
2024-08-20,0.0
2024-08-25,514995.4408837
2024-08-30,-145908.2608926
