date,dS (m3)
2021-09-17,-11036.057867703828
2021-09-18,-7714.9578539384975
2021-09-23,-9343.137631302016
2021-09-28,-8542.242722784917
2021-10-03,-8934.890631078486
2021-10-08,-8743.145419945984
2021-10-13,-8839.318365429303
2021-10-18,-8795.788188374494
2021-10-19,-8822.27137552256
2021-10-23,-8816.18936049523
2021-10-28,-8827.933118999603
2021-11-02,-8833.04095908391
2021-11-04,-8843.692988193221
2021-11-07,53379.14593950777
2021-11-12,83587.88822778291
2021-11-17,66059.45487977311
2021-11-22,76525.12514558523
2021-11-27,71448.32760610756
2021-12-02,75154.54526284429
2021-12-06,74119.15115470148
2021-12-07,75711.6062313666
2021-12-12,75909.56966692889
2021-12-17,76867.25857668495
2021-12-22,116559.6555306
2021-12-27,105658.1573461
2022-01-01,71082.16989185632
2022-01-06,90448.9146787261
2022-01-07,50993.166943681324
2022-01-11,39780.73311653636
2022-01-16,45809.27098218476
2022-01-21,43010.18302921236
2022-01-23,44723.99138796435
2022-01-26,44128.34749695269
2022-01-31,44710.511138058406
2022-02-05,44688.9342753281
2022-02-08,44973.34593941933
2022-02-10,45099.445224120616
2022-02-15,45304.11922071424
2022-02-20,45466.59110317659
2022-02-24,138743.90089249998
2022-02-25,328011.29680280003
2022-03-02,329256.3032185
2022-03-07,330471.98864
2022-03-12,-250043.08048700003
2022-03-17,-546859.8752454
2022-03-22,-312849.2641836
2022-03-27,-65286.01993125013
2022-03-28,-60106.3633462413
2022-04-01,-62138.46640396465
2022-04-06,-60653.21429920308
2022-04-11,-60874.20555155313
2022-04-16,-60260.087071184265
2022-04-21,-60046.15244312865
2022-04-26,-59632.46178747284
2022-04-29,-59310.1299391544
2022-05-01,-58938.1181376416
2022-05-06,-58584.8299941428
2022-05-11,-58217.36597111365
2022-05-15,-57851.884658879215
2022-05-16,-57480.971754876125
2022-05-21,-57108.72110264499
2022-05-26,-56733.87918178365
2022-05-31,-56358.01133235908
2022-06-05,-55981.67197110236
2022-06-10,-55606.35677538505
2022-06-15,-55233.73831858769
2022-06-16,-54866.277449278175
2022-06-20,-54507.30180688323
2022-06-25,-54161.52216971036
2022-06-30,-53835.66233462974
2022-07-02,-53539.583125369885
2022-07-05,-14484.745915389747
2022-07-10,2074.9174094861933
2022-07-15,-6148.725070331312
2022-07-20,-2055.564647408304
2022-07-25,-4088.789066704176
2022-07-30,-3076.229548719456
2022-08-04,-3578.2200647024765
2022-08-09,-3327.232208990723
2022-08-14,-3450.642613873445
2022-08-19,-3387.94545659618
2022-08-24,-3417.797552432992
2022-08-29,-3401.670458343673
2022-09-03,-3408.428314454178
2022-09-04,-9178.668578780942
2022-09-08,-12032.54903588411
2022-09-13,-10622.326165057257
2022-09-18,-11303.352708588996
2022-09-20,-10961.499200508177
2022-09-23,-11121.985079450744
2022-09-28,-11038.403729849331
2022-10-03,-11076.074629350129
2022-10-08,-11056.600877436922
2022-10-13,-11067.379797249489
2022-10-18,-11066.009931849369
2022-10-22,-11073.487749479722
2022-10-23,-11079.93447492158
2022-10-28,-11090.574530246424
2022-11-02,-11103.34655810529
2022-11-07,29060.98702322226
2022-11-12,47835.42917224427
2022-11-17,37449.36977532176
2022-11-22,43152.1061174973
2022-11-23,40210.29751100813
2022-11-27,41984.68295350506
2022-12-02,41277.85943076928
2022-12-07,41923.72194133528
2022-12-09,41875.18203631269
2022-12-12,42210.11307671077
2022-12-17,42355.301256790255
2022-12-22,42608.86434101289
2022-12-25,42811.89139563277
2022-12-27,43045.56685559769
2023-01-01,43265.996779936846
2023-01-06,8193.47696942828
2023-01-10,-10662.018351362583
2023-01-11,-1259.2865584409678
2023-01-16,-5937.432857075807
2023-01-21,-3603.393025116423
2023-01-26,-4762.3422975114645
2023-01-31,-4181.608240850433
2023-02-05,-4467.37432523025
2023-02-10,-4321.579939790987
2023-02-11,-4390.725405342181
2023-02-15,-4352.824078196109
2023-02-20,-4368.237657987936
2023-02-25,-4357.100126929368
2023-02-27,-4359.186863155179
2023-03-02,-4354.689485909503
2023-03-07,-4353.47312273133
2023-03-12,-4350.62397669137
2023-03-15,-4348.591357472402
2023-03-17,-4346.153251191153
2023-03-22,-4343.91980839001
2023-03-27,-4341.586103603408
2023-03-31,-4339.305844261849
2023-04-01,-4337.0010469467015
2023-04-06,-4334.711454317697
2023-04-11,-4332.416986435165
2023-04-16,-4330.128462029646
2023-04-21,-4327.840194450055
2023-04-26,-4325.5543627951
2023-05-01,-4323.271692992395
2023-05-02,-4320.990771664266
2023-05-06,-4318.7130102024885
2023-05-11,-4316.437682285365
2023-05-16,-4314.165461230114
2023-05-18,-4311.895601008209
2023-05-21,-4309.629445982021
2023-05-26,-4307.366223197494
2023-05-31,-4305.106545168573
2023-06-03,-4302.84961855528
2023-06-05,-4300.597410109378
2023-06-10,-4298.347713692488
2023-06-15,-4296.102461197073
2023-06-19,-4293.861489174973
2023-06-20,-4291.62462177691
2023-06-25,-4289.391670564769
2023-06-30,-4287.16311484719
2023-07-05,9196.831217332709
2023-07-10,15898.114275860087
2023-07-15,12533.467240511738
2023-07-19,14274.723367124248
2023-07-20,13426.267173231558
2023-07-21,35289.783013973625
2023-07-25,46240.98298451756
2023-07-30,40879.58480242082
2023-08-04,44001.026099965486
2023-08-06,42718.41710147907
2023-08-09,43718.57006928934
2023-08-14,43536.32660366896
2023-08-19,43964.26373129479
2023-08-20,44075.67579714964
2023-08-24,44348.63396610138
2023-08-29,44536.41989642122
2023-09-03,-18516.36620421553
2023-09-05,-51538.48640463272
2023-09-08,-35170.28982780408
2023-09-13,-21448.3607118176
2023-09-18,-7312.515115099931
2023-09-21,-14293.897933906652
2023-09-23,-10807.390778565074
2023-09-28,-12511.267489998816
2023-10-03,-11642.17517662687
2023-10-07,-12048.517850374275
2023-10-08,-11822.659086828067
2023-10-13,-11910.10680314068
2023-10-18,-11842.264654123692
2023-10-23,-11851.35143878016
2023-10-28,-11822.301177852176
2023-11-02,-2919.920575313272
2023-11-07,1459.4788560635648
2023-11-08,-729.8598845516748
2023-11-12,364.8998281508463
2023-11-17,-182.4578367366244
2023-11-22,-300528.5546666
2023-11-24,1664.3306710988318
2023-11-27,2275.482477177616
2023-12-02,1971.0864663756035
2023-12-07,2125.367252017133
2023-12-10,2049.850709388489
2023-12-12,2089.4573696085376
2023-12-17,2071.386318103354
2023-12-18,2082.2092316265025
2023-12-22,2078.553724304435
2023-12-26,2082.15020348919
2023-12-27,2082.1112372257967
2024-01-01,2083.890864913267
2024-01-03,2084.7572968962386
2024-01-06,2086.079893603203
2024-01-11,2087.171441969339
2024-01-16,2088.3760128320027
2024-01-19,2089.522419001289
2024-01-21,2090.6957111940046
2024-01-26,2091.8533456125765
2024-01-27,2093.017344923272
2024-01-31,2094.175340946772
2024-02-04,524.842059785947
2024-02-05,-262.44131791581447
2024-02-10,131.2155869467404
2024-02-12,-65.60906147507052
2024-02-15,32.80421373711018
2024-02-20,-16.402531460567324
2024-02-25,8.201245912557438
2024-02-28,-4.100627909618936
2024-03-01,2.0506580596318544
2024-03-07,-1.0256746824528131
2024-03-15,0.5124919206991316
2024-03-16,52806.0350534105
2024-03-21,341398.94737709995
2024-03-26,-512367.0940379
2024-03-31,-82930.65905904779
2024-04-05,272352.9317203
2024-04-06,
2024-04-10,-48220.532666299936
2024-04-15,-95902.15305433991
2024-04-30,259149.9350091
2024-05-05,-21969.693452271065
2024-05-10,0.0
2024-05-15,21466.90266850189
2024-05-20,0.0
2024-05-25,0.0
2024-05-30,143624.9059298
2024-06-04,-166804.0063667
2024-06-09,-55424.639769069945
2024-06-14,-71098.66416873339
2024-06-19,-68150.34748014067
2024-06-24,-65202.03079154792
2024-06-29,-62253.71410295519
2024-07-04,498071.8981901999
2024-07-09,0.0
2024-07-14,0.0
2024-07-19,0.0
2024-07-24,0.0
2024-07-29,127162.4542124
2024-08-03,0.0
2024-08-08,391791.1249966
2024-08-13,-42100.05871184265
2024-08-18,1797.8975110859944
2024-08-23,-132268.83066079998
